name,url,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString,full_address
Boiling Point (Tukwila),https://www.ubereats.com/store/boiling-point-tukwila/DXt1UwsrQMCchoyM9e_8ww,"['Seafood', 'Asian', 'Asian Fusion', 'Family Friendly']",4.7,135,$,47.4550292,-122.2553893,12063367321,98188,361 Strander Blvd,Tukwila,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '15:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tukwila', 'addressRegion': 'WA', 'postalCode': '98188', 'addressCountry': 'US', 'streetAddress': '361 Strander Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 47.4550292, 'longitude': -122.2553893}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '135'}","Boiling Point (Tukwila), 361 Strander Blvd, Tukwila, WA, 98188"
Dek Thai,https://www.ubereats.com/store/dek-thai/UuQ4I5nDQZaCyyyuZPA-_w,"['Black-owned', 'Thai', 'Asian', 'Noodles']",4.5,92,$,47.4668386,-122.3435593,12064329094,98166,633 SW 152nd St,Burien,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday'], 'opens': '11:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '21:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '15:0', 'closes': '21:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Burien', 'addressRegion': 'WA', 'postalCode': '98166', 'addressCountry': 'US', 'streetAddress': '633 SW 152nd St'}","{'@type': 'GeoCoordinates', 'latitude': 47.4668386, 'longitude': -122.3435593}","{'@type': 'AggregateRating', 'ratingValue': 4.5, 'reviewCount': '92'}","Dek Thai, 633 SW 152nd St, Burien, WA, 98166"
Famous Kitchen,https://www.ubereats.com/store/famous-kitchen/Tqy6Uc-pTFmPoZPyfjLLCQ,"['Chinese', 'Cantonese', 'BBQ']",4.8,88,"",47.55036,-122.05663,14256570478,98027,1802 12th Avenue Northwest Unit C,Issaquah,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Issaquah', 'addressRegion': 'WA', 'postalCode': '98027', 'addressCountry': 'US', 'streetAddress': '1802 12th Avenue Northwest Unit C'}","{'@type': 'GeoCoordinates', 'latitude': 47.55036, 'longitude': -122.05663}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '88'}","Famous Kitchen, 1802 12th Avenue Northwest Unit C, Issaquah, WA, 98027"
Di Fiora,https://www.ubereats.com/store/di-fiora/klI6mblXTpiZ5zDN2l5hTw,"['Asian Fusion', 'Asian', 'Comfort Food', 'Family Meals']",4.7,10,"",47.6123,-122.3253,12063255508,98101,1320 University Street 1,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '12:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '17:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98101', 'addressCountry': 'US', 'streetAddress': '1320 University Street 1'}","{'@type': 'GeoCoordinates', 'latitude': 47.6123, 'longitude': -122.3253}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '10'}","Di Fiora , 1320 University Street 1, Seattle, WA, 98101"
Lucky Dragonz restaurant,https://www.ubereats.com/store/lucky-dragonz-restaurant/Ss05OY8CTwG1p6SU5OuEOQ,"['Asian Fusion', 'Asian', 'Korean']",4.2,14,$,47.4963291,-122.2466012,12063355147,98178,11819 Renton Ave S,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '17:0', 'closes': '22:50'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98178', 'addressCountry': 'US', 'streetAddress': '11819 Renton Ave S'}","{'@type': 'GeoCoordinates', 'latitude': 47.4963291, 'longitude': -122.2466012}","{'@type': 'AggregateRating', 'ratingValue': 4.2, 'reviewCount': '14'}","Lucky Dragonz restaurant, 11819 Renton Ave S, Seattle, WA, 98178"
Teinei Restaurant,https://www.ubereats.com/store/teinei-restaurant/U40VSpZVTdGJ5wlgdg7dlw,"['Sushi', 'Japanese', 'Ramen', 'Asian']",4.6,37,$$,47.6233817,-122.3315151,12064204500,98109,1256 Republican St,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '17:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '17:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '17:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '17:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98109', 'addressCountry': 'US', 'streetAddress': '1256 Republican St'}","{'@type': 'GeoCoordinates', 'latitude': 47.6233817, 'longitude': -122.3315151}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '37'}","Teinei Restaurant, 1256 Republican St, Seattle, WA, 98109"
Toshi's Teriyaki - Renton,https://www.ubereats.com/store/toshis-teriyaki-renton/bn_gTnHrQWauSN1U45VUiA,"['Japanese', 'Asian', 'Sushi']",,,"",47.504024,-122.176813,14252552233,98056,3154 NE Sunset Blvd,Renton,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Renton', 'addressRegion': 'WA', 'postalCode': '98056', 'addressCountry': 'US', 'streetAddress': '3154 NE Sunset Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 47.504024, 'longitude': -122.176813}",{},"Toshi's Teriyaki - Renton, 3154 NE Sunset Blvd, Renton, WA, 98056"
Wild Ginger (McKenzie),https://www.ubereats.com/store/wild-ginger-mckenzie/QJfChsy1Q3-QUl8amqQPDQ,"['Chinese', 'Asian', 'Asian Fusion', 'Family Meals']",4.7,31,$,47.6176658,-122.3392911,12067070396,98121,2202B 8th Ave McKenzie,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '16:0', 'closes': '20:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:30', 'closes': '16:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '16:0', 'closes': '20:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98121', 'addressCountry': 'US', 'streetAddress': '2202B 8th Ave McKenzie'}","{'@type': 'GeoCoordinates', 'latitude': 47.6176658, 'longitude': -122.3392911}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '31'}","Wild Ginger (McKenzie), 2202B 8th Ave McKenzie, Seattle, WA, 98121"
Dong Thap Noodles,https://www.ubereats.com/store/dong-thap-noodles/a7z-BYzaTb6zSsz1nfzVUg,"['Vietnamese', 'Asian', 'Noodles']",4.9,66,$,47.5998508,-122.3174643,12063251122,98104,303 12th Ave S Ste A,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '10:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98104', 'addressCountry': 'US', 'streetAddress': '303 12th Ave S Ste A'}","{'@type': 'GeoCoordinates', 'latitude': 47.5998508, 'longitude': -122.3174643}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '66'}","Dong Thap Noodles, 303 12th Ave S Ste A, Seattle, WA, 98104"
Cho Dang Tofu,https://www.ubereats.com/store/cho-dang-tofu/yJNDYRl2Tpemfie2aEInJA,"['Korean', 'Asian', 'BBQ']",4.8,50,"",47.625038963277,-122.155404895579,12064084127,98005,1645 140th Avenue Northeast,Bellevue,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday'], 'opens': '11:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '11:30', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Bellevue', 'addressRegion': 'WA', 'postalCode': '98005', 'addressCountry': 'US', 'streetAddress': '1645 140th Avenue Northeast'}","{'@type': 'GeoCoordinates', 'latitude': 47.625038963277, 'longitude': -122.15540489557863}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '50'}","Cho Dang Tofu, 1645 140th Avenue Northeast, Bellevue, WA, 98005"
Korean Tofu House,https://www.ubereats.com/store/korean-tofu-house/kvZlLymSTNW01whZlG264g,"['Korean', 'Asian', 'BBQ']",4.8,200,$,47.6582152,-122.314067,12066323119,98105,4142 Brooklyn Ave NE 101,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '10:0', 'closes': '20:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98105', 'addressCountry': 'US', 'streetAddress': '4142 Brooklyn Ave NE 101'}","{'@type': 'GeoCoordinates', 'latitude': 47.6582152, 'longitude': -122.314067}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '200'}","Korean Tofu House, 4142 Brooklyn Ave NE 101, Seattle, WA, 98105"
Trapper's Sushi (Tukwila),https://www.ubereats.com/store/trappers-sushi-tukwila/9e1d6DxPRbSxNTeOaJVYlw,"['Sushi', 'Asian', 'Japanese', 'Group Friendly']",4.3,66,$,47.4577335,-122.2593234,12067438770,98188,468 Southcenter Mall,Tukwila,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tukwila', 'addressRegion': 'WA', 'postalCode': '98188', 'addressCountry': 'US', 'streetAddress': '468 Southcenter Mall'}","{'@type': 'GeoCoordinates', 'latitude': 47.4577335, 'longitude': -122.2593234}","{'@type': 'AggregateRating', 'ratingValue': 4.3, 'reviewCount': '66'}","Trapper's Sushi (Tukwila), 468 Southcenter Mall, Tukwila, WA, 98188"
Kin Dee Seattle,https://www.ubereats.com/store/kin-dee-seattle/F0QXGhExRnm6Xsiq7dCJMA,"['Asian', 'Asian Fusion', 'Noodles', 'Sushi', 'Otsumami']",4.7,48,$$,47.619137,-122.30243,12064535514,98112,2301 E Madison St,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '12:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '12:0', 'closes': '21:45'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98112', 'addressCountry': 'US', 'streetAddress': '2301 E Madison St'}","{'@type': 'GeoCoordinates', 'latitude': 47.619137, 'longitude': -122.30243}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '48'}","Kin Dee Seattle, 2301 E Madison St, Seattle, WA, 98112"
Taku,https://www.ubereats.com/store/taku/eLe0dBRvUme0H253Gl_kVg,"['Japanese', 'Adult', 'Fried Chicken', 'AAPI-owned']",4.8,158,$$$,47.61429,-122.32306,12068299418,98122,706 E Pike St,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:0', 'closes': '21:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '0:0', 'closes': '1:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '21:59', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '0:0', 'closes': '1:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '0:0', 'closes': '1:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '0:0', 'closes': '1:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '15:0', 'closes': '21:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '21:59', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '15:0', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '15:0', 'closes': '21:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '0:0', 'closes': '1:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '21:59', 'closes': '23:59'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '0:0', 'closes': '1:15'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '15:0', 'closes': '23:59'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98122', 'addressCountry': 'US', 'streetAddress': '706 E Pike St'}","{'@type': 'GeoCoordinates', 'latitude': 47.61429, 'longitude': -122.32306}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '158'}","Taku, 706 E Pike St, Seattle, WA, 98122"
Happy Lamb Hot Pot,https://www.ubereats.com/store/happy-lamb-hot-pot/MP0Gy8ovQM6TvfinOG6PuQ,"['Chinese', 'Asian', 'Asian Fusion']",4.7,19,"",47.6231464,-122.1333112,14256531625,98007,1411 156th Ave NE,Bellevue,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '22:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '17:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:30', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Bellevue', 'addressRegion': 'WA', 'postalCode': '98007', 'addressCountry': 'US', 'streetAddress': '1411 156th Ave NE'}","{'@type': 'GeoCoordinates', 'latitude': 47.6231464, 'longitude': -122.1333112}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '19'}","Happy Lamb Hot Pot, 1411 156th Ave NE, Bellevue, WA, 98007"
Naan -N- Curry (Renton),https://www.ubereats.com/store/naan-n-curry-renton/CPwtlprGShKP_xCv0PXGeA,"['Indian', 'Asian', 'Biryani', 'Halal', 'Vegetarian', 'Chicken', 'Pakistani']",4.6,191,"",47.4795223168734,-122.207113702348,14252716226,98057,709 S 3rd St,Renton,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:0', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Renton', 'addressRegion': 'WA', 'postalCode': '98057', 'addressCountry': 'US', 'streetAddress': '709 S 3rd St'}","{'@type': 'GeoCoordinates', 'latitude': 47.479522316873364, 'longitude': -122.20711370234758}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '191'}","Naan -N- Curry (Renton), 709 S 3rd St, Renton, WA, 98057"
Mizu Japanese Steak House,https://www.ubereats.com/store/mizu-japanese-steak-house/qC6jA53gVCKsKCCnJRr_RQ,"['Japanese', 'Asian', 'Seafood']",4.6,14,$,47.45486,-122.25624,12065759109,98188,339 Strander Boulevard,Tukwila,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '13:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '16:0', 'closes': '20:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '13:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '15:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Tukwila', 'addressRegion': 'WA', 'postalCode': '98188', 'addressCountry': 'US', 'streetAddress': '339 Strander Boulevard'}","{'@type': 'GeoCoordinates', 'latitude': 47.45486, 'longitude': -122.25624}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '14'}","Mizu Japanese Steak House, 339 Strander Boulevard, Tukwila, WA, 98188"
Bahn Thai Restaurant,https://www.ubereats.com/store/bahn-thai-restaurant/Yf_189CFRLuMbO4CiCd2hw,"['Thai', 'Asian', 'Noodles']",4.7,110,$,47.6251703,-122.3483634,12062830444,98109,409 Roy St,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '11:30', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '16:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '16:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '11:30', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '14:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '16:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98109', 'addressCountry': 'US', 'streetAddress': '409 Roy St'}","{'@type': 'GeoCoordinates', 'latitude': 47.6251703, 'longitude': -122.3483634}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '110'}","Bahn Thai Restaurant, 409 Roy St, Seattle, WA, 98109"
Spice-Up Szechuan Cuisine,https://www.ubereats.com/store/spice-up-szechuan-cuisine/o5l3G0OfREmBWKL5rUtBZw,"['Seafood', 'Asian', 'Chinese', 'Vegetarian Friendly']",4.6,47,$$,47.6148396,-122.3442977,12067282551,98121,305 Bell St,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '17:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:30', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98121', 'addressCountry': 'US', 'streetAddress': '305 Bell St'}","{'@type': 'GeoCoordinates', 'latitude': 47.6148396, 'longitude': -122.3442977}","{'@type': 'AggregateRating', 'ratingValue': 4.6, 'reviewCount': '47'}","Spice-Up Szechuan Cuisine, 305 Bell St, Seattle, WA, 98121"
Ginger Palace Pan Asian Cuisine,https://www.ubereats.com/store/ginger-palace-pan-asian-cuisine/TUZjrnfVSf6NTPYQOWyM5A,"['Seafood', 'Vegan Friendly', 'Asian', 'Gluten Free Friendly', 'Vegetarian Friendly']",,,$$,47.452728,-122.29486,12069571001,98188,16720 International Blvd,SeaTac,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday'], 'opens': '16:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '16:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Tuesday', 'opens': '16:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '16:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'SeaTac', 'addressRegion': 'WA', 'postalCode': '98188', 'addressCountry': 'US', 'streetAddress': '16720 International Blvd'}","{'@type': 'GeoCoordinates', 'latitude': 47.452728, 'longitude': -122.29486}",{},"Ginger Palace Pan Asian Cuisine, 16720 International Blvd, SeaTac, WA, 98188"
Spicy City,https://www.ubereats.com/store/spicy-city/G2VV6EmrVMWY7SrZawsvrA,"['Chinese', 'Chicken', 'Asian', 'Spicy Hot Pot', 'Fish &amp; Seafood', 'Dumpling House', 'Soup']",4.8,98,"",47.678,-122.12233,14255029238,98052,8461 164th Ave NE,Redmond,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '17:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Redmond', 'addressRegion': 'WA', 'postalCode': '98052', 'addressCountry': 'US', 'streetAddress': '8461 164th Ave NE'}","{'@type': 'GeoCoordinates', 'latitude': 47.678, 'longitude': -122.12233}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '98'}","Spicy City, 8461 164th Ave NE, Redmond, WA, 98052"
Szechuan Noodle Bowl,https://www.ubereats.com/store/szechuan-noodle-bowl/6Bc1nssARgGuvXl7deJw2g,"['Chinese', 'Asian', 'Asian Fusion']",4.8,10,$,47.59852,-122.32247,12066234198,98104,420 8th Ave S,Seattle,WA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:30', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '11:30', 'closes': '19:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Seattle', 'addressRegion': 'WA', 'postalCode': '98104', 'addressCountry': 'US', 'streetAddress': '420 8th Ave S'}","{'@type': 'GeoCoordinates', 'latitude': 47.59852, 'longitude': -122.32247}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '10'}","Szechuan Noodle Bowl, 420 8th Ave S, Seattle, WA, 98104"
