link,name,cuisine,avgRating,numReviews,priceRange,latitude,longitude,telephone,postalCode,streetAddress,addressLocality,addressRegion,openingHoursSpecification,addressString,geoString,ratingString,full_address
https://www.ubereats.com/store/the-dessert-dream-67-washington-st/gDYLZ34HUfu_VFVMrCTyMw,The Dessert Dream (67 Washington St),"['Desserts', 'Ice Cream + Frozen Yogurt', 'Fast Food', 'Vegetarian', 'Bakery']",3.7,15,"",42.34415,-71.14327,+16172540222,2135,67 Washington St,Brighton,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Brighton', 'addressRegion': 'MA', 'postalCode': '2135', 'addressCountry': 'US', 'streetAddress': '67 Washington St'}","{'@type': 'GeoCoordinates', 'latitude': 42.34415, 'longitude': -71.14327}","{'@type': 'AggregateRating', 'ratingValue': 3.7, 'reviewCount': '15'}","The Dessert Dream (67 Washington St), 67 Washington St, Brighton, MA, 2135"
https://www.ubereats.com/store/flying-doughs-120-veterans-of-foreign-wars-pkwy/YLtQim1sVG6n9Dksi5sPFA,Flying Doughs (120 Veterans of Foreign Wars Pkwy.),"['Pizza', 'Fast Food', 'Italian']",,,$,42.41143,-70.99829,+18575744435,2151,120 Veterans of Foreign Wars Pkwy.,Revere,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '22:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Revere', 'addressRegion': 'MA', 'postalCode': '2151', 'addressCountry': 'US', 'streetAddress': '120 Veterans of Foreign Wars Pkwy.'}","{'@type': 'GeoCoordinates', 'latitude': 42.41143, 'longitude': -70.99829}",{},"Flying Doughs (120 Veterans of Foreign Wars Pkwy.), 120 Veterans of Foreign Wars Pkwy., Revere, MA, 2151"
https://www.ubereats.com/store/annie-mays-sweet-cafe/l4_8nuD_RG25dicBnqiIVA,Annie Mays Sweet Cafe,"['Bakery', 'Pastry', 'Desserts', 'Allergy Friendly']",,,$$$,42.349839,-71.2065881,+16179285846,02460,108 Madison Ave,Newtonville,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:0', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '10:0', 'closes': '14:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Newtonville', 'addressRegion': 'MA', 'postalCode': '02460', 'addressCountry': 'US', 'streetAddress': '108 Madison Ave'}","{'@type': 'GeoCoordinates', 'latitude': 42.349839, 'longitude': -71.2065881}",{},"Annie Mays Sweet Cafe, 108 Madison Ave, Newtonville, MA, 02460"
https://www.ubereats.com/store/finesse-pastries/CBUeCA5MR3SPIOX-5FSKSA,Finesse Pastries,"['Bakery', 'Desserts']",,,$,42.36195,-71.05747,+16177642793,02109,100 Hanover Street,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '17:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '9:0', 'closes': '17:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02109', 'addressCountry': 'US', 'streetAddress': '100 Hanover Street'}","{'@type': 'GeoCoordinates', 'latitude': 42.36195, 'longitude': -71.05747}",{},"Finesse Pastries, 100 Hanover Street, Boston, MA, 02109"
https://www.ubereats.com/store/scali-cafe/osyMFfBuRGaV6UGOc2LrLg,Scali Cafe,"['Breakfast / Bakery', 'Sandwiches / Salads']",,,$,42.3545731,-71.0536204,+16175421965,02110,147 Pearl St,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '6:0', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '10:0', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '6:0', 'closes': '14:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '8:0', 'closes': '11:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:0', 'closes': '13:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02110', 'addressCountry': 'US', 'streetAddress': '147 Pearl St'}","{'@type': 'GeoCoordinates', 'latitude': 42.3545731, 'longitude': -71.0536204}",{},"Scali Cafe, 147 Pearl St, Boston, MA, 02110"
https://www.ubereats.com/store/dessertmaker/a1AORDT9Tg-A1OcA7cUepQ,Dessertmaker,"['Desserts', 'Kids Friendly', 'Bakery', 'Juice and Smoothies']",,,$,42.39526,-71.0789,+16177642191,02145,421 Artisan Way,Somerville,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '18:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '11:0', 'closes': '20:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Somerville', 'addressRegion': 'MA', 'postalCode': '02145', 'addressCountry': 'US', 'streetAddress': '421 Artisan Way'}","{'@type': 'GeoCoordinates', 'latitude': 42.39526, 'longitude': -71.0789}",{},"Dessertmaker, 421 Artisan Way, Somerville, MA, 02145"
https://www.ubereats.com/store/cafe-weekend/Dp5CDUP_UEK55joq3uj-qA,Cafe Weekend,"['Breakfast and Brunch', 'American', 'Sandwiches']",4.9,137,"",42.35253,-71.13174,+17747123077,02134,120 Harvard Avenue,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '7:30', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '7:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '7:30', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02134', 'addressCountry': 'US', 'streetAddress': '120 Harvard Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 42.35253, 'longitude': -71.13174}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '137'}","Cafe Weekend, 120 Harvard Avenue, Boston, MA, 02134"
https://www.ubereats.com/store/zaftigs-delicatessen-brookline/GvTVT_VtQjCzGjUclmmO0Q,Zaftigs Delicatessen (Brookline),"['Breakfast and Brunch', 'Sandwich', 'American', 'Family Friendly', 'Group Friendly']",4.8,200,$$,42.343859,-71.1237196,+16179750075,02446,335 Harvard St,Brookline,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '19:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '9:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '9:0', 'closes': '19:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '9:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '9:0', 'closes': '20:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Brookline', 'addressRegion': 'MA', 'postalCode': '02446', 'addressCountry': 'US', 'streetAddress': '335 Harvard St'}","{'@type': 'GeoCoordinates', 'latitude': 42.343859, 'longitude': -71.1237196}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '200'}","Zaftigs Delicatessen (Brookline), 335 Harvard St, Brookline, MA, 02446"
https://www.ubereats.com/store/coffee-break-cafe-franklin/NgKMAphvSmCKJjNoX0sy1g,Coffee Break Cafe (Franklin),"['Coffee and Tea', 'American', 'Breakfast and Brunch', 'Allergy Friendly']",,,$,42.240445,-71.003167,+16177992286,02169,102 Franklin St,Quincy,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '7:0', 'closes': '13:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday'], 'opens': '6:0', 'closes': '13:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Quincy', 'addressRegion': 'MA', 'postalCode': '02169', 'addressCountry': 'US', 'streetAddress': '102 Franklin St'}","{'@type': 'GeoCoordinates', 'latitude': 42.240445, 'longitude': -71.003167}",{},"Coffee Break Cafe (Franklin), 102 Franklin St, Quincy, MA, 02169"
https://www.ubereats.com/store/crossroads-restaurant/15Tw0t1vS2i55BdOP2JbnA,Crossroads Restaurant,"['American', 'Breakfast and Brunch', 'Desserts']",,,$,42.33544,-71.03766,+16175886608,2127,673 E Broadway S,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '6:30', 'closes': '23:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '2127', 'addressCountry': 'US', 'streetAddress': '673 E Broadway S'}","{'@type': 'GeoCoordinates', 'latitude': 42.33544, 'longitude': -71.03766}",{},"Crossroads Restaurant, 673 E Broadway S, Boston, MA, 2127"
https://www.ubereats.com/store/cafe-maddie/i_n7BvrWToqyzK8svcgwVw,Cafe Maddie,"['Sandwich', 'Desserts', 'Cafe']",,,$,42.2749374,-71.0045929,+16174048900,02170,895,Quincy,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '8:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '7:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday'], 'opens': '8:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday'], 'opens': '7:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '8:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '8:8', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Wednesday', 'opens': '7:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '8:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '8:0', 'closes': '14:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday', 'Saturday'], 'opens': '7:0', 'closes': '14:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Quincy', 'addressRegion': 'MA', 'postalCode': '02170', 'addressCountry': 'US', 'streetAddress': '895'}","{'@type': 'GeoCoordinates', 'latitude': 42.2749374, 'longitude': -71.0045929}",{},"Cafe Maddie, 895, Quincy, MA, 02170"
https://www.ubereats.com/store/citra-a-fresh-cafe-burlington/s8UfsD-HVCKOJ1YfkYc-Ew,Citra A Fresh Cafe (Burlington),"['American', 'Breakfast and Brunch', 'Desserts']",,,$,42.48435,-71.20076,+16172835353,1803,67 South Bedford Street,Burlington,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '7:0', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Burlington', 'addressRegion': 'MA', 'postalCode': '1803', 'addressCountry': 'US', 'streetAddress': '67 South Bedford Street'}","{'@type': 'GeoCoordinates', 'latitude': 42.48435, 'longitude': -71.20076}",{},"Citra A Fresh Cafe (Burlington), 67 South Bedford Street, Burlington, MA, 1803"
https://www.ubereats.com/store/say-coffee-co-time-out-market/70n7z4yKVt6OjagoamFVog,Say Coffee Co. (Time Out Market),"['Coffee and Tea', 'Breakfast and Brunch']",,,"",42.34396,-71.10319,"",02215,401 Park Drive,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '7:30', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '9:0', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02215', 'addressCountry': 'US', 'streetAddress': '401 Park Drive'}","{'@type': 'GeoCoordinates', 'latitude': 42.34396, 'longitude': -71.10319}",{},"Say Coffee Co, 401 Park Drive, Boston, MA, 02215"
https://www.ubereats.com/store/wingz-and-tingz-boston/WtrYQKVkSPyzjpFMj_Zehg,Wingz and Tingz - Boston,"['Wings', 'American', 'Family Meals']",4.4,200,$$,42.31135,-71.0808963,+16176528580,02121,388 Blue Hill Avenue,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '13:0', 'closes': '2:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02121', 'addressCountry': 'US', 'streetAddress': '388 Blue Hill Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 42.31135, 'longitude': -71.0808963}","{'@type': 'AggregateRating', 'ratingValue': 4.4, 'reviewCount': '200'}","Wingz and Tingz - Boston, 388 Blue Hill Avenue, Boston, MA, 02121"
https://www.ubereats.com/store/bbq-chicken-allston-ma/F6g7nQDPRsylN8ymykWWRg,"bb.q Chicken Allston, MA","['Fried Chicken', 'Korean', 'Wings']",4.8,200,$$,42.3510779,-71.1311077,+16179033359,02134,182 Harvard Ave,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Sunday', 'Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '10:30', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:30', 'closes': '1:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02134', 'addressCountry': 'US', 'streetAddress': '182 Harvard Ave'}","{'@type': 'GeoCoordinates', 'latitude': 42.3510779, 'longitude': -71.1311077}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '200'}","bb.q Chicken Allston, MA, 182 Harvard Ave, Boston, MA, 02134"
https://www.ubereats.com/store/crispy-wings/5G44pBkJQySuKp6HaTTQEw,Crispy Wings,"['Wings', 'American', 'Fast Food', 'Chicken', 'Drinks', 'Fried Chicken', 'Bar Food']",,,$,42.33224,-71.09955,+18577536490,2120,1514 Tremont St,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:30', 'closes': '1:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '10:30', 'closes': '1:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Friday', 'Saturday'], 'opens': '10:30', 'closes': '2:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '2120', 'addressCountry': 'US', 'streetAddress': '1514 Tremont St'}","{'@type': 'GeoCoordinates', 'latitude': 42.33224, 'longitude': -71.09955}",{},"Crispy Wings , 1514 Tremont St, Boston, MA, 2120"
https://www.ubereats.com/store/dakzen/6-fXXA8GQuWkfOl5k-rU8Q,Dakzen,"['Thai', 'Noodles', 'Street Food', 'Family Friendly', 'Group Friendly']",4.8,200,$$,42.393364,-71.1204122,+16177181759,02144,195 Elm St,Somerville,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '2:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '2:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Somerville', 'addressRegion': 'MA', 'postalCode': '02144', 'addressCountry': 'US', 'streetAddress': '195 Elm St'}","{'@type': 'GeoCoordinates', 'latitude': 42.393364, 'longitude': -71.1204122}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '200'}","Dakzen, 195 Elm St, Somerville, MA, 02144"
https://www.ubereats.com/store/froyo-land/tLMVUH2mQzWoSJt9yoG6UA,Froyo Land,"['Ice Cream &amp; Frozen Yogurt', 'Comfort Food', 'Desserts']",4.9,41,$,42.34374,-71.08958,+16172478801,02115,82 Westland Avenue,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '6:0', 'closes': '1:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02115', 'addressCountry': 'US', 'streetAddress': '82 Westland Avenue'}","{'@type': 'GeoCoordinates', 'latitude': 42.34374, 'longitude': -71.08958}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '41'}","Froyo Land , 82 Westland Avenue, Boston, MA, 02115"
https://www.ubereats.com/store/730-tavern-kitchen/i3n0vWgPR5a4FINKLJQbNg,730 Tavern Kitchen,"['Traditional American', 'Bar Food', 'Burgers']",4.7,52,$$,42.36599,-71.105194,+16178688800,02139,730 Massachusetts Ave,Cambridge,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday', 'Saturday', 'Sunday'], 'opens': '11:0', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Cambridge', 'addressRegion': 'MA', 'postalCode': '02139', 'addressCountry': 'US', 'streetAddress': '730 Massachusetts Ave'}","{'@type': 'GeoCoordinates', 'latitude': 42.36599, 'longitude': -71.105194}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '52'}","730 Tavern Kitchen , 730 Massachusetts Ave, Cambridge, MA, 02139"
https://www.ubereats.com/store/yellow-door-taqueria-south-end/5zZMbvamSRiw8s0TYH3vbQ,Yellow Door Taqueria (South End),"['Mexican', 'New Mexican', 'Latin American']",4.8,61,$$,42.344887,-71.06353,+18572399276,02118,354 Harrison Ave,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:15', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:15', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '16:15', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Monday', 'opens': '16:15', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday'], 'opens': '16:15', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Tuesday', 'Wednesday'], 'opens': '16:15', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday'], 'opens': '16:15', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Thursday', 'Friday'], 'opens': '16:15', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:15', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:15', 'closes': '22:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02118', 'addressCountry': 'US', 'streetAddress': '354 Harrison Ave'}","{'@type': 'GeoCoordinates', 'latitude': 42.344887, 'longitude': -71.06353}","{'@type': 'AggregateRating', 'ratingValue': 4.8, 'reviewCount': '61'}","Yellow Door Taqueria (South End), 354 Harrison Ave, Boston, MA, 02118"
https://www.ubereats.com/store/savin-bar-%26-kitchen/4HonIuBNTAi5Eewh2AAXmA,Savin Bar &amp; Kitchen,"['Bar Food', 'Vegetarian', 'Breakfast and Brunch', 'Sandwich', 'Healthy', 'Family Friendly']",4.9,50,$$,42.311672,-71.0534907,+16172887500,2125,112 Savin Hill Ave,Dorchester,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '10:0', 'closes': '15:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday'], 'opens': '16:0', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Thursday', 'opens': '16:0', 'closes': '22:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '16:0', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '15:0', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '10:0', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Dorchester', 'addressRegion': 'MA', 'postalCode': '2125', 'addressCountry': 'US', 'streetAddress': '112 Savin Hill Ave'}","{'@type': 'GeoCoordinates', 'latitude': 42.311672, 'longitude': -71.0534907}","{'@type': 'AggregateRating', 'ratingValue': 4.9, 'reviewCount': '50'}","Savin Bar &amp; Kitchen, 112 Savin Hill Ave, Dorchester, MA, 2125"
https://www.ubereats.com/store/local-149/CeRB9sgFRsuOJkMXZgvlKg,Local 149,"['American', 'Pub', 'Pizza', 'Sandwich', 'New American', 'Bar Food', 'Family Friendly']",4.7,115,$$,42.3331204,-71.0272577,+16172690900,02127,"149 P St, South",Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '15:55', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '9:45', 'closes': '15:5'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '16:0', 'closes': '21:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '16:0', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '16:0', 'closes': '22:45'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '12:0', 'closes': '15:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02127', 'addressCountry': 'US', 'streetAddress': '149 P St, South'}","{'@type': 'GeoCoordinates', 'latitude': 42.3331204, 'longitude': -71.0272577}","{'@type': 'AggregateRating', 'ratingValue': 4.7, 'reviewCount': '115'}","Local 149, 149 P St, South, Boston, MA, 02127"
https://www.ubereats.com/store/just-wing-it-473-river-st/3Bb4pfC-Qm20OPbpP2u01w,Just Wing It. (473 River St),"['American', 'Bar Food', 'Fried Chicken', 'Alcohol']",3.8,16,$,42.26827,-71.09301,+16178584179,02126,473 River Street,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '12:0', 'closes': '17:0'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday', 'Friday'], 'opens': '11:0', 'closes': '21:0'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02126', 'addressCountry': 'US', 'streetAddress': '473 River Street'}","{'@type': 'GeoCoordinates', 'latitude': 42.26827, 'longitude': -71.09301}","{'@type': 'AggregateRating', 'ratingValue': 3.8, 'reviewCount': '16'}","Just Wing It. (473 River St), 473 River Street, Boston, MA, 02126"
https://www.ubereats.com/store/anoushella-time-out-market/RdqLJrEGQOyk5NLSPKJ1IQ,Anoush'ella (Time-Out Market),"['Bar Food', 'Comfort Food', 'Mediterranean']",,,$,42.3442,-71.1026,+19783938088,02215,401 Park Drive,Boston,MA,"[{'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Sunday', 'opens': '11:0', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': ['Monday', 'Tuesday', 'Wednesday', 'Thursday'], 'opens': '11:30', 'closes': '20:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Friday', 'opens': '11:30', 'closes': '21:30'}, {'@type': 'OpeningHoursSpecification', 'dayOfWeek': 'Saturday', 'opens': '11:0', 'closes': '21:30'}]","{'@type': 'PostalAddress', 'addressLocality': 'Boston', 'addressRegion': 'MA', 'postalCode': '02215', 'addressCountry': 'US', 'streetAddress': '401 Park Drive'}","{'@type': 'GeoCoordinates', 'latitude': 42.3442, 'longitude': -71.1026}",{},"Anoush'ella, 401 Park Drive, Boston, MA, 02215"
